, etot, ebond, eang, etor, evdw, ehb_cho,ehb_chn,ehb_chc, ecoul, density
480 , -1135.93360166 , -1389.39571227 , 12.39430252 , 8.02795643 , 251.28200705 , -8.65895135 , -0.47831963 , -0.32824879 , -32.64188041 , 1.8086277600357723
481 , -1135.88791667 , -1389.5672525 , 12.65725889 , 8.42006303 , 250.96174027 , -8.55975937 , -0.47119894 , -0.3436834 , -32.50746434 , 1.8050173526156206
482 , -1135.9564192 , -1389.42911262 , 12.21911682 , 8.18769302 , 251.4185287 , -8.33918506 , -0.51965876 , -0.31545066 , -33.29589267 , 1.7632193581555005
483 , -1136.36148136 , -1388.47121545 , 12.06122366 , 8.28902835 , 250.36231998 , -8.22353397 , -0.49621716 , -0.31533633 , -34.17911505 , 1.8832005856704364
484 , -1135.35184137 , -1389.00323969 , 12.41794551 , 8.28793984 , 250.66718399 , -6.42633699 , -0.33608978 , -0.74959337 , -32.74968989 , 1.7777705458119755
485 , -1136.38716184 , -1388.99493473 , 12.42036687 , 7.92798383 , 250.84769157 , -8.21530842 , -0.47314364 , -0.30662344 , -33.76987949 , 1.861136797983502
486 , -1135.2273619 , -1389.60391035 , 12.74301126 , 8.22694167 , 251.70046835 , -9.02877866 , -0.73392279 , -0.35675297 , -32.78004272 , 1.7482241956901905
487 , -1136.5679234 , -1389.53905329 , 12.8400175 , 7.90459119 , 251.32097699 , -9.81842107 , -0.58805447 , -0.31309582 , -34.99214261 , 1.9163778508592273
488 , -1135.8018945 , -1389.21196893 , 12.50267601 , 8.1497422 , 251.15844582 , -8.08340476 , -0.42596807 , -0.42123792 , -33.73213375 , 1.7713547436691397
489 , -1136.74761404 , -1389.04304799 , 12.32509413 , 7.93288251 , 250.88029509 , -8.95834428 , -0.51873852 , -0.31078861 , -34.8061506 , 1.9017937574117714
490 , -1136.7523636 , -1389.04211445 , 12.32490484 , 7.9306001 , 250.87128412 , -8.93756608 , -0.5174792 , -0.31127516 , -34.79523738 , 1.9018506904410952
491 , -1136.75387984 , -1389.0330093 , 12.32205554 , 7.93039271 , 250.86195592 , -8.93068283 , -0.51778404 , -0.31150919 , -34.79430498 , 1.9019029964757683
492 , -1136.73088876 , -1389.48263576 , 12.7698527 , 7.97184137 , 251.3255898 , -10.55878053 , -0.72543053 , -0.31376997 , -35.41923811 , 1.9260856207208514
493 , -1135.18337736 , -1389.20522697 , 12.63019989 , 8.07032212 , 251.52037709 , -7.79587729 , -0.4263086 , -0.30617065 , -33.4103233 , 1.7141551368830126
494 , -1135.86820956 , -1390.79295326 , 13.69588425 , 7.85323794 , 252.00713525 , -8.92301353 , -0.46507129 , -0.35579925 , -33.94646541 , 1.8918102136498598
495 , -1136.22436348 , -1388.83834823 , 12.17768498 , 7.90976186 , 250.61649043 , -7.54935891 , -0.46465734 , -0.70071359 , -32.33655076 , 1.8853474440504996
496 , -1135.78850762 , -1389.813796 , 12.89750709 , 8.03802536 , 251.61399779 , -9.20042903 , -0.90096866 , -0.44683121 , -33.60129263 , 1.8414527340538132
497 , -1136.78830039 , -1389.10058612 , 12.31458806 , 7.78816025 , 251.33400857 , -10.564375 , -0.66438307 , -0.32528864 , -34.45136774 , 1.8889731532752034
498 , -1136.04442278 , -1389.78815228 , 12.60306437 , 8.20003033 , 251.24382292 , -8.23381889 , -0.53005802 , -0.64750456 , -33.01903379 , 1.869060676527913
499 , -1135.74763895 , -1389.9575938 , 12.48829653 , 7.91781177 , 251.5624675 , -8.22095609 , -0.43446807 , -0.8800225 , -31.89815876 , 1.8344323843861217
500 , -1135.91965504 , -1389.2263721 , 12.45878163 , 8.21879158 , 250.95295016 , -8.43877151 , -0.51965511 , -0.31552926 , -33.05639854 , 1.808304833362868
501 , -1135.41799364 , -1389.35502489 , 12.89248371 , 8.1445699 , 250.77267412 , -6.86717695 , -0.61096342 , -0.35163931 , -32.69522736 , 1.848686942957325
502 , -1136.73064461 , -1389.47149408 , 12.76610534 , 7.97039773 , 251.31940116 , -10.56374191 , -0.72582792 , -0.31371043 , -35.41691278 , 1.9259871270719415
503 , -1136.01448299 , -1388.86767141 , 12.27210048 , 7.89486639 , 251.1669866 , -8.14027487 , -0.59326852 , -0.32630507 , -32.73910913 , 1.7911844239920827
504 , -1135.36663121 , -1389.42388351 , 12.96634358 , 8.5856862 , 251.21245207 , -8.16106301 , -0.38137175 , -0.2766712 , -34.81281937 , 1.7916354247231177
505 , -1136.73049966 , -1389.46767163 , 12.76475426 , 7.97035237 , 251.31784608 , -10.566639 , -0.72672902 , -0.31367396 , -35.41836692 , 1.9259220027265191
506 , -1135.77112779 , -1389.80230247 , 12.73012983 , 8.03828624 , 251.17141951 , -8.69627955 , -0.73838844 , -0.73395791 , -31.90866642 , 1.8874000340011712
507 , -1136.45989644 , -1387.50023301 , 11.50941119 , 7.97950708 , 249.84239478 , -8.21760824 , -0.44605943 , -0.4557168 , -32.67454064 , 1.8705722250122205
508 , -1136.73071563 , -1389.4707604 , 12.76629908 , 7.97052595 , 251.31850302 , -10.56366798 , -0.7261698 , -0.31374995 , -35.41728015 , 1.9260239831443577
509 , -1136.73052738 , -1389.47427442 , 12.76890694 , 7.97455686 , 251.3182642 , -10.56087981 , -0.72948619 , -0.31371145 , -35.42521243 , 1.9258267261499065
510 , -1136.10382902 , -1390.47397728 , 13.16094618 , 7.58515506 , 252.23040363 , -8.30471843 , -0.46346479 , -0.31401684 , -34.07184772 , 1.785661416005562
511 , -1135.51453965 , -1389.20079084 , 12.29129869 , 8.10284806 , 251.32106185 , -7.96140103 , -0.43833654 , -0.41595895 , -32.24329172 , 1.7453814878867933
512 , -1136.16685492 , -1389.29825033 , 12.78064759 , 8.02377129 , 251.05169282 , -8.61372436 , -0.62268526 , -0.67388747 , -34.17378095 , 1.8777719207519856
513 , -1136.00977599 , -1388.98798708 , 12.28618976 , 8.1238602 , 251.4054534 , -9.14124198 , -0.61563881 , -0.2999291 , -34.29392631 , 1.7572304146846383
514 , -1136.80873197 , -1389.61926311 , 12.27134082 , 8.20210341 , 250.63091898 , -8.87974079 , -0.49082964 , -0.61713811 , -33.01548336 , 1.9371793923571616
515 , -1135.62580085 , -1389.30909221 , 12.58596041 , 8.02666346 , 251.09117119 , -7.08472872 , -0.43659647 , -0.3555028 , -33.54136639 , 1.7968493095159395
516 , -1136.73078201 , -1389.47485934 , 12.76766626 , 7.97123264 , 251.32050885 , -10.56135464 , -0.72610721 , -0.31375399 , -35.41824221 , 1.9259825103211923
517 , -1135.86765938 , -1390.76322946 , 13.70576956 , 7.85252879 , 251.97006078 , -8.97800289 , -0.47526081 , -0.35641281 , -33.91100915 , 1.8905027221148984
518 , -1136.67775894 , -1389.24614126 , 12.21885273 , 7.78710814 , 251.69008219 , -9.84140063 , -0.44581738 , -0.27473421 , -34.79038127 , 1.8029655198909662
519 , -1136.04017068 , -1389.8010174 , 12.60851086 , 8.20159077 , 251.25044212 , -8.20453262 , -0.52796951 , -0.66357771 , -33.00552542 , 1.8689962772870816
520 , -1136.17161559 , -1390.30902592 , 12.85049581 , 8.30400305 , 251.31240065 , -7.28788466 , -0.4377467 , -0.28162334 , -33.17845226 , 1.840326093024442
521 , -1136.27550097 , -1388.78863356 , 12.1592647 , 7.89212455 , 250.46277729 , -7.51939219 , -0.46139328 , -1.01552334 , -32.24241525 , 1.913082850970538
522 , -1136.80923617 , -1389.63908626 , 12.27664252 , 8.20159196 , 250.64395176 , -8.87564831 , -0.49012901 , -0.62263204 , -33.01120199 , 1.93841497386794
523 , -1135.63630307 , -1388.62563116 , 12.21994488 , 8.04876044 , 250.90606048 , -7.88149691 , -0.50013701 , -0.4426898 , -32.67578965 , 1.7931822124120287
524 , -1135.93612016 , -1388.91287735 , 12.52413741 , 8.34674537 , 250.59852892 , -8.10578254 , -0.43368621 , -0.31869205 , -33.60211927 , 1.7994270906381453
525 , -1135.7486546 , -1388.32296526 , 11.93168273 , 8.26151436 , 250.47675955 , -8.18343395 , -0.46073746 , -0.96256407 , -31.94005185 , 1.7891656182071216
526 , -1135.82247115 , -1389.19447254 , 12.40990927 , 8.09126916 , 251.39333997 , -8.73599202 , -0.55849452 , -0.40267591 , -33.03224436 , 1.7679996222627836
527 , -1135.99258631 , -1389.82794168 , 12.48606663 , 8.12678161 , 251.7000484 , -8.62779686 , -0.52812867 , -0.29943091 , -33.34410177 , 1.7739721849590395
528 , -1136.8008694 , -1388.16938749 , 11.73305649 , 8.47915737 , 249.9997763 , -9.14998635 , -0.57523137 , -0.29031464 , -34.34272698 , 1.875151823580515
529 , -1136.08095107 , -1388.75146529 , 12.02978034 , 7.96312503 , 250.80254059 , -7.49119182 , -0.5475925 , -0.632777 , -32.32035304 , 1.8532927181076337
530 , -1136.00859559 , -1389.68078289 , 12.53984839 , 8.26834604 , 251.14422157 , -7.97973355 , -0.42441219 , -0.28858992 , -33.17017259 , 1.794898735405388
531 , -1135.49984378 , -1388.97952745 , 12.67681253 , 7.95626023 , 250.89309801 , -7.2258639 , -0.40118018 , -0.31692189 , -32.86425839 , 1.7758962131100542
532 , -1136.34967606 , -1389.87069584 , 12.6745298 , 7.8649952 , 251.39786266 , -8.72831627 , -0.3971249 , -0.3364537 , -33.05516949 , 1.9262655797466972
533 , -1135.67938933 , -1390.43762593 , 13.71271324 , 7.76816284 , 251.60096667 , -7.74293791 , -0.5903734 , -0.37249796 , -33.59888026 , 1.8771528197931666
534 , -1136.72991519 , -1389.46797111 , 12.76355913 , 7.96999647 , 251.32023983 , -10.56864186 , -0.72503146 , -0.31356457 , -35.42036549 , 1.9258601357179157
535 , -1136.71951879 , -1389.55284716 , 12.81809623 , 7.96479599 , 251.34896608 , -10.48155342 , -0.68972501 , -0.31406228 , -35.37012076 , 1.9268494520876476
536 , -1136.73089251 , -1389.47663714 , 12.76826541 , 7.97121237 , 251.32155631 , -10.56069665 , -0.72591372 , -0.31377798 , -35.41774928 , 1.9260664782581531
537 , -1136.08684961 , -1387.99268329 , 11.78534299 , 8.12375574 , 250.69732292 , -9.60774422 , -0.51479811 , -0.30892384 , -34.28276696 , 1.79156812065334
538 , -1135.95045422 , -1389.3965404 , 12.67846796 , 7.76419872 , 251.48823515 , -8.68805757 , -0.36919396 , -0.2807021 , -33.71545076 , 1.8437959566640456
539 , -1135.83397019 , -1389.30711919 , 12.38258539 , 8.04187732 , 251.21408752 , -8.75331541 , -0.86760078 , -0.59745331 , -32.31352777 , 1.8286994698081283
540 , -1135.50340636 , -1389.75643814 , 13.03597809 , 8.17123192 , 251.41727703 , -8.24173366 , -0.42911306 , -0.32638389 , -33.60227523 , 1.8305023709841781
541 , -1136.80883802 , -1389.62050121 , 12.2716856 , 8.20212689 , 250.63109763 , -8.87859688 , -0.49066708 , -0.61833998 , -33.01499833 , 1.9374381545309736
542 , -1136.44883549 , -1389.059896 , 12.32652136 , 7.82966778 , 251.23145154 , -8.99184342 , -0.57525439 , -0.33224398 , -33.97614132 , 1.8823421597988277
543 , -1136.50142796 , -1388.35639411 , 11.76706899 , 8.19797846 , 250.49099133 , -9.64343506 , -0.72146881 , -0.62116552 , -33.37936503 , 1.865263346482109
544 , -1136.69545065 , -1389.51382867 , 12.23753803 , 8.11543845 , 250.58664507 , -8.18113906 , -0.45566022 , -0.62062633 , -32.64159526 , 1.9387841778428287
545 , -1136.80598208 , -1389.63507589 , 12.28020632 , 8.20745471 , 250.63730465 , -8.88484926 , -0.49175316 , -0.62155352 , -33.03282132 , 1.93774883929357
546 , -1135.80897477 , -1388.91882973 , 12.28546715 , 8.07450551 , 250.82993397 , -8.14759119 , -0.88099255 , -0.46184131 , -32.38287149 , 1.818145534875661
547 , -1136.336916 , -1389.42881916 , 12.29729174 , 7.88336056 , 251.10715721 , -7.7005209 , -0.45988832 , -0.2754043 , -32.02530988 , 1.8089569962517653
548 , -1135.7775611 , -1389.15533455 , 12.49114507 , 8.1895241 , 251.06104267 , -7.77802938 , -0.41838411 , -0.40931225 , -33.66578238 , 1.760614307106328
549 , -1135.62942104 , -1388.67806601 , 12.21602083 , 7.78757648 , 251.2186141 , -8.14194711 , -0.43304591 , -0.32637793 , -32.40571995 , 1.7594764902613031
550 , -1136.72970636 , -1389.47907572 , 12.77165244 , 7.96639218 , 251.3208776 , -10.54661103 , -0.71783239 , -0.31399852 , -35.40459615 , 1.926505091418158
551 , -1136.79921288 , -1388.17814371 , 11.7351296 , 8.48199974 , 250.00622915 , -9.15911298 , -0.58013377 , -0.29063301 , -34.33992839 , 1.8754959523684394
552 , -1135.93142735 , -1389.35536298 , 12.44682118 , 8.50090709 , 250.79881442 , -8.77752647 , -0.56930531 , -0.42950656 , -32.51871752 , 1.8355803599257798
553 , -1136.73093616 , -1389.47781804 , 12.76918339 , 7.97216729 , 251.32155723 , -10.55989254 , -0.72728382 , -0.31382367 , -35.41941789 , 1.926085446973502
554 , -1135.21410353 , -1388.77150093 , 12.48864942 , 7.98668325 , 250.45301404 , -5.75713551 , -0.38906562 , -0.45265659 , -31.96772917 , 1.8009656796820395
555 , -1136.73068851 , -1389.46965884 , 12.76588138 , 7.97058625 , 251.31804271 , -10.56455842 , -0.72662052 , -0.31371967 , -35.41791383 , 1.9259713258514581
556 , -1136.73311203 , -1389.62006133 , 12.27598616 , 8.14005752 , 250.63945487 , -8.4275469 , -0.46924947 , -0.67124567 , -32.70704163 , 1.9442175256815495
557 , -1135.44835288 , -1388.90552391 , 12.57820149 , 7.94931206 , 251.06327682 , -8.40272839 , -0.58644374 , -0.56456151 , -33.20275846 , 1.8221719062822204
558 , -1136.41151119 , -1387.88355253 , 11.74294896 , 8.22985729 , 250.17863445 , -9.11159315 , -0.5774784 , -0.31888337 , -33.28978689 , 1.8601776595425814
559 , -1136.11850787 , -1389.4721231 , 12.38527414 , 7.92968811 , 251.02096884 , -7.2293756 , -0.50541068 , -0.47411703 , -32.00649494 , 1.808303165919364
560 , -1136.80865065 , -1388.36118827 , 11.77441534 , 8.30608772 , 250.1644463 , -8.58085423 , -0.43334535 , -0.30902409 , -33.58694978 , 1.8992917930529698
561 , -1136.30021774 , -1389.25810654 , 12.35517978 , 8.04705306 , 250.88838636 , -7.64820798 , -0.4523576 , -0.33568446 , -32.97072544 , 1.8151628536960398
562 , -1135.86989726 , -1390.72234125 , 13.6993275 , 7.85411054 , 251.92955875 , -8.93654926 , -0.46777857 , -0.35653352 , -33.92074067 , 1.8916190411803437
563 , -1136.73084975 , -1389.47461222 , 12.76815039 , 7.97142603 , 251.31972518 , -10.56108868 , -0.72526077 , -0.31373155 , -35.41907125 , 1.9260588366880724
564 , -1136.69462353 , -1389.58651343 , 12.85824504 , 7.96239928 , 251.35392166 , -10.44652492 , -0.66875156 , -0.31474842 , -35.31075033 , 1.9262198974799354
565 , -1135.6216993 , -1389.35629441 , 12.13145919 , 8.30643503 , 251.53716592 , -8.96894795 , -0.54632967 , -0.29472655 , -32.39480501 , 1.696156820183571
566 , -1136.73093021 , -1389.47732434 , 12.76908699 , 7.97153119 , 251.32091345 , -10.55920157 , -0.72556009 , -0.31380082 , -35.41757517 , 1.9261209707736093
567 , -1136.21689045 , -1388.03408442 , 11.87903739 , 8.15224989 , 250.24487582 , -8.38342967 , -0.53673141 , -0.46542493 , -33.33825293 , 1.8784284967166442
568 , -1135.68753514 , -1389.76295072 , 12.63925798 , 8.43613729 , 251.27297098 , -9.11325359 , -0.7281059 , -0.57933588 , -33.17974539 , 1.7620924641628193
569 , -1135.91537787 , -1388.2971395 , 12.17991561 , 8.10030627 , 250.70672723 , -9.01327105 , -0.86036054 , -0.2819389 , -33.38451102 , 1.7969230117628956
570 , -1136.32011035 , -1389.23205079 , 12.31421196 , 7.97368838 , 250.75076543 , -7.11557386 , -0.43311967 , -0.32697087 , -32.36158405 , 1.8469991237271022
571 , -1136.07473397 , -1389.94466418 , 12.7968189 , 8.02728868 , 251.4198589 , -9.21530146 , -0.58305528 , -0.62539037 , -33.36123444 , 1.851533673759253
572 , -1135.56963684 , -1389.34753906 , 12.7623057 , 8.10714307 , 251.23252881 , -8.66247837 , -0.62015392 , -0.47010531 , -33.60114846 , 1.8322417240602624
573 , -1135.76335917 , -1389.22110923 , 12.32617321 , 8.16744631 , 251.49830664 , -8.5501548 , -0.55454981 , -0.42654321 , -33.81755319 , 1.6838921477902489
574 , -1136.04202275 , -1389.51971514 , 12.40517035 , 8.14224909 , 251.36133417 , -8.78818472 , -0.52584274 , -0.57153736 , -33.22774618 , 1.8407758946615074
575 , -1135.86219461 , -1388.24780599 , 12.21037813 , 7.97958247 , 250.3733857 , -7.25041482 , -0.43011479 , -0.35345857 , -33.0164548 , 1.8038705280602476
576 , -1134.72396006 , -1388.54135671 , 12.5222513 , 7.98553417 , 251.18171468 , -6.05992735 , -0.34657867 , -0.56730466 , -33.20381319 , 1.5850557775345306
577 , -1135.93137402 , -1389.28409202 , 12.75135134 , 8.21123621 , 250.94515962 , -9.05493357 , -0.49530457 , -0.3978986 , -33.90074796 , 1.8115960170777243
578 , -1135.64541215 , -1390.59792523 , 13.43449848 , 7.88203189 , 251.77418393 , -7.66906066 , -0.44462147 , -0.37967858 , -33.16981367 , 1.7853621692367738
579 , -1134.59755279 , -1388.92594111 , 12.52990332 , 7.84241971 , 251.89436171 , -7.65510289 , -0.42401868 , -0.30767908 , -32.50587384 , 1.5189286739183931
580 , -1135.94534586 , -1388.92285918 , 12.4007839 , 7.92235461 , 250.74437989 , -7.54462708 , -0.41922963 , -0.34110641 , -32.63624247 , 1.8434720375073117
581 , -1135.94125004 , -1389.20164624 , 12.5862954 , 8.05758325 , 251.03245237 , -8.44364299 , -0.41658837 , -0.34864661 , -33.39183767 , 1.8324141349104441
582 , -1136.1791562 , -1388.81908145 , 12.4369405 , 7.89944548 , 251.05482822 , -9.32170001 , -0.59316804 , -0.33306007 , -34.45061278 , 1.8267188726426484
583 , -1136.0317518 , -1389.1444641 , 12.54316478 , 8.10025075 , 251.03463583 , -8.82953178 , -0.45589116 , -0.3519285 , -33.82127944 , 1.84053908825729
584 , -1135.57264199 , -1389.73782513 , 12.65353297 , 7.84759499 , 251.03633633 , -5.88044568 , -0.42317754 , -0.35146454 , -31.51164152 , 1.8707247958300433
585 , -1136.35761998 , -1389.64031917 , 12.3443 , 7.97754057 , 251.23816304 , -8.05458384 , -0.49353763 , -0.27957935 , -32.2136846 , 1.8221699289607383
586 , -1136.7303667 , -1389.46946006 , 12.76434636 , 7.97031396 , 251.32030307 , -10.56745157 , -0.72607894 , -0.3136557 , -35.41910921 , 1.9259743470864554
587 , -1135.86263369 , -1389.0342605 , 12.68118962 , 7.96909388 , 251.02566049 , -7.76711358 , -0.58076538 , -0.28267537 , -33.50869822 , 1.8189990892968633
588 , -1136.39481562 , -1389.6023935 , 12.37373666 , 8.05499806 , 250.77179836 , -8.00705905 , -0.46275879 , -0.73017648 , -32.54986728 , 1.9050104557470129
589 , -1136.35185176 , -1389.84670468 , 12.61892899 , 8.0817536 , 251.2327836 , -8.61270066 , -0.42227969 , -0.32532129 , -33.3307602 , 1.9172930655959497
590 , -1136.29704436 , -1389.44074327 , 12.20005038 , 8.07927618 , 251.19523781 , -8.46099644 , -0.66587992 , -0.30732833 , -32.36895611 , 1.8609318189717745
591 , -1136.70385855 , -1389.55785469 , 12.8484705 , 7.95709214 , 251.33240947 , -10.41936928 , -0.66834659 , -0.31383244 , -35.32512031 , 1.926262185790348
592 , -1136.79956429 , -1388.18104483 , 11.73565125 , 8.48057501 , 250.00843701 , -9.15744736 , -0.57999481 , -0.29061737 , -34.33683999 , 1.8754135615264909
593 , -1136.10581049 , -1389.9216597 , 12.40279208 , 8.3434866 , 251.08930792 , -7.79884977 , -0.55920137 , -0.43905099 , -31.84517354 , 1.8134854517650494
594 , -1136.31361916 , -1389.57151386 , 12.82193419 , 8.03076141 , 251.09483755 , -8.99811155 , -0.55466496 , -0.85573917 , -34.03734309 , 1.9035920378190432
595 , -1135.4888462 , -1389.77293665 , 13.06103555 , 8.14947249 , 251.42398334 , -8.15987535 , -0.44414435 , -0.33895822 , -33.54428855 , 1.830610953783207
596 , -1136.32836957 , -1389.93528497 , 12.65736845 , 7.89437678 , 251.45861588 , -8.72389495 , -0.40823856 , -0.32217973 , -32.95634729 , 1.920822648036598
597 , -1136.70221469 , -1389.62098392 , 12.26541539 , 8.18952299 , 250.78650622 , -8.94398585 , -0.4401313 , -0.65568465 , -33.06315383 , 1.9066971589402435
598 , -1135.9658307 , -1389.89674002 , 12.39396673 , 8.1349645 , 251.5238465 , -7.84065738 , -0.44530993 , -0.36257625 , -32.32509004 , 1.7970329475974818
599 , -1135.98864205 , -1389.35411464 , 12.73447316 , 8.05907239 , 251.12615448 , -8.60220854 , -0.4777366 , -0.32754377 , -33.9178914 , 1.8748214320054093
600 , -1136.09404506 , -1389.50715431 , 12.39959337 , 7.92421037 , 251.03738402 , -7.14561255 , -0.5136058 , -0.50511576 , -31.99150473 , 1.8039809010363785
601 , -1136.44205812 , -1389.02243805 , 12.30768196 , 7.85190463 , 251.18882667 , -8.96761284 , -0.57935346 , -0.33188254 , -33.93332381 , 1.887558520546999
602 , -1136.00122558 , -1389.58159425 , 12.71536763 , 7.97170227 , 251.46800669 , -9.44828115 , -0.4937825 , -0.32436988 , -33.35732426 , 1.837866345431839
603 , -1136.73094032 , -1389.47693132 , 12.76932819 , 7.97162065 , 251.31993949 , -10.5582616 , -0.72547108 , -0.31383537 , -35.41670521 , 1.9261412354660237
604 , -1135.57116424 , -1389.33857099 , 12.75696917 , 8.00513793 , 250.87742791 , -7.10512569 , -0.79525433 , -0.37330843 , -32.22690822 , 1.8213008489437919
605 , -1136.24404754 , -1389.81741444 , 12.67403385 , 8.06748667 , 251.08489368 , -7.97617196 , -0.41504174 , -0.31590839 , -32.80941776 , 1.9066982105336991
606 , -1136.80489947 , -1389.64679072 , 12.28495361 , 8.19343279 , 250.63819915 , -8.8244002 , -0.48519335 , -0.64737793 , -32.96551839 , 1.9418799665711526
607 , -1136.62127998 , -1388.07974426 , 11.71601652 , 8.42406644 , 249.86227703 , -8.22943462 , -0.50616748 , -0.28481062 , -33.30965138 , 1.8667703184649982
608 , -1136.79848165 , -1389.6462487 , 12.28876192 , 8.21401328 , 250.64247174 , -8.88695559 , -0.49528746 , -0.61640454 , -33.04881711 , 1.936869099665663
609 , -1136.80638667 , -1389.6153452 , 12.27024444 , 8.20727828 , 250.62092686 , -8.86753605 , -0.49287863 , -0.61392884 , -33.01212741 , 1.9370614508201285
610 , -1136.72029281 , -1389.54631764 , 12.81551257 , 7.96500419 , 251.34584625 , -10.48938909 , -0.69319182 , -0.31416143 , -35.37298963 , 1.926896932393378
611 , -1135.62939627 , -1389.09982838 , 12.41016468 , 8.17510055 , 251.31027761 , -9.01460267 , -0.43188596 , -0.34302073 , -33.50866596 , 1.7467807244168168
612 , -1135.3889713 , -1390.16181811 , 13.33050523 , 7.86095677 , 251.76646977 , -8.46062847 , -0.46858914 , -0.50295452 , -33.2563367 , 1.7924104534646093
613 , -1135.34482019 , -1389.17290671 , 12.5669273 , 8.11532546 , 250.93590101 , -8.25574161 , -0.50433689 , -1.03940205 , -32.57995387 , 1.8675641493171926
614 , -1136.27091602 , -1389.04117185 , 12.47201001 , 7.92463496 , 250.60647576 , -7.63818503 , -0.47127585 , -0.33220155 , -32.86896714 , 1.909022996680977
615 , -1136.02661999 , -1389.45617311 , 12.44790189 , 8.11230449 , 251.17510694 , -7.87226633 , -0.44272749 , -0.29953106 , -32.72593372 , 1.8055752183898275
616 , -1135.89207669 , -1388.56223208 , 12.23080574 , 7.85257593 , 250.78616186 , -7.74276121 , -0.41930714 , -0.35375709 , -33.29771427 , 1.7743018551239127
617 , -1135.85577594 , -1389.48778004 , 12.69261362 , 8.0572682 , 251.20797275 , -7.61684953 , -0.44557097 , -0.32286599 , -33.40593646 , 1.7859567703434238
618 , -1136.23918721 , -1387.40309556 , 11.33505544 , 8.2149423 , 250.00490089 , -8.127527 , -0.52249189 , -0.31229745 , -32.76341592 , 1.7913667202100543
619 , -1136.43331196 , -1387.33991911 , 11.42381251 , 8.22835575 , 249.53324801 , -7.80025166 , -0.5402715 , -0.32438311 , -32.81875084 , 1.8104763659547296
620 , -1135.4665186 , -1388.56593072 , 12.10114617 , 8.19386985 , 251.48120401 , -10.00577655 , -0.74696711 , -0.27974335 , -32.9881323 , 1.703829881256818
621 , -1134.86356965 , -1388.38694732 , 12.3152153 , 8.14498027 , 250.95594682 , -7.88345895 , -0.38089653 , -0.74883332 , -32.35267491 , 1.6935479526056152
622 , -1136.01042449 , -1387.71339229 , 11.50637129 , 8.49609093 , 250.15208733 , -8.64993341 , -0.72770426 , -0.4410182 , -33.09223193 , 1.7498453968201955
623 , -1136.3161088 , -1388.32878581 , 11.79953733 , 8.21655136 , 250.30918795 , -8.71458324 , -0.58390002 , -0.79832835 , -32.66678907 , 1.885803580432279
624 , -1136.0261955 , -1389.73590851 , 12.57307056 , 8.19697935 , 251.23267827 , -8.25008444 , -0.54880086 , -0.83139716 , -32.98319375 , 1.866972358909033
625 , -1136.37497647 , -1389.67108561 , 12.415453 , 8.03208914 , 250.80166831 , -7.69869827 , -0.48068791 , -0.78624978 , -32.45488803 , 1.913430094967482
626 , -1136.1345104 , -1390.000846 , 12.45302409 , 8.09313277 , 251.37501504 , -8.11644237 , -0.70348256 , -0.53494256 , -31.79713971 , 1.8353882234653331
627 , -1136.35120303 , -1389.8375265 , 12.67739352 , 7.84920071 , 251.37243991 , -8.6737414 , -0.39852972 , -0.3409539 , -33.07804761 , 1.9279242833399675
628 , -1136.00882542 , -1389.25330531 , 12.66707922 , 7.91113647 , 251.29777192 , -9.00203514 , -0.5629907 , -0.32345227 , -33.46102966 , 1.8596060923080346
629 , -1136.35034899 , -1389.86104949 , 12.6735752 , 7.85880611 , 251.39351236 , -8.7138887 , -0.3977068 , -0.33846274 , -33.0656095 , 1.9270267843440276
630 , -1135.87983984 , -1390.32913599 , 12.85983401 , 8.14070598 , 251.65023761 , -8.17439916 , -0.51130945 , -0.29939746 , -33.14616646 , 1.8292779816842861
631 , -1135.98503344 , -1389.45619925 , 12.49449198 , 8.31688576 , 251.06191724 , -8.69446838 , -0.52484008 , -0.3615709 , -33.26017053 , 1.8381051522042735
632 , -1136.35476647 , -1389.83110826 , 12.62200225 , 8.07227279 , 251.22786165 , -8.63237484 , -0.42139502 , -0.32413517 , -33.37216294 , 1.917741147991257
633 , -1135.48091311 , -1389.00124511 , 12.61892151 , 8.07140634 , 251.05082251 , -8.10450594 , -1.21352274 , -0.48819979 , -32.84681819 , 1.794118309212036
634 , -1136.79772688 , -1388.1985166 , 11.7421464 , 8.48271158 , 250.0216111 , -9.15788175 , -0.57741148 , -0.29055916 , -34.34557733 , 1.8752573966404489
635 , -1135.80602739 , -1389.88280496 , 12.49272696 , 8.39734754 , 251.24718086 , -8.44067258 , -0.44427008 , -0.55594427 , -32.2674528 , 1.8109552769015604
636 , -1136.4503047 , -1389.05085822 , 12.3473138 , 7.81153605 , 251.2170619 , -8.96508235 , -0.57399448 , -0.33141565 , -33.98540627 , 1.8765562746175284
637 , -1136.77482477 , -1389.22043301 , 12.35458933 , 7.80061014 , 251.45204846 , -10.64032004 , -0.69306503 , -0.32025861 , -34.53696777 , 1.8842957807143914
638 , -1135.56406959 , -1389.40629588 , 12.43765949 , 7.95640349 , 251.49626841 , -8.12107442 , -0.4445589 , -0.46430495 , -32.37729182 , 1.7241878593386069
639 , -1136.70961753 , -1389.592756 , 12.83700481 , 7.96204042 , 251.36946779 , -10.42409559 , -0.6743089 , -0.31419437 , -35.34086435 , 1.926705426450212
